ip_address,http_status,latitude,longitude,user name,time,state,city
231.45.159.69/18,10,33.413,-82.1337,cjudkin6h@columbia.edu,2020-05-03 16:27:24,Georgia,Augusta
175.176.101.149/11,66,33.5446,-86.9292,ldabel6i@dropbox.com,2020-08-20 13:55:15,Alabama,Birmingham
137.215.37.173/2,90,34.1069,-117.2975,gkener6j@t-online.de,2020-12-13 06:48:51,California,San Bernardino
85.186.157.46/10,97,30.6568,-97.6026,schadburn6k@newyorker.com,2020-05-07 07:59:07,Texas,Round Rock
13.217.141.110/7,68,29.7629,-95.3629,jfowlston6l@ed.gov,2020-02-08 17:02:12,Texas,Houston
7.248.162.218/13,81,41.1039,-80.6436,lpatey6m@ox.ac.uk,2021-01-27 12:36:22,Ohio,Youngstown
172.163.27.53/18,65,33.817,-117.9286,jdesvignes6n@google.com,2020-02-11 12:56:24,California,Anaheim
237.249.34.50/28,40,39.0966,-94.7495,amilbourne6o@issuu.com,2020-09-07 12:48:40,Kansas,Kansas City
204.219.246.30/5,51,40.177,-111.536,bturneaux6p@homestead.com,2020-04-09 11:25:57,Utah,Provo
23.128.230.115/21,46,29.6518,-95.4854,mharroway6q@comcast.net,2020-08-26 02:11:04,Texas,Houston
17.235.191.41/19,72,40.4344,-80.0248,ssommer6r@so-net.ne.jp,2020-09-28 00:13:33,Pennsylvania,Pittsburgh
156.201.142.169/5,61,38.8933,-77.0146,cjobke6s@wordpress.org,2020-07-06 12:56:10,District of Columbia,Washington
145.3.215.82/13,73,61.1901,-149.9361,gmarke6t@cafepress.com,2021-01-12 23:39:06,Alaska,Anchorage
37.184.42.74/6,29,41.8119,-87.6873,gcolthurst6u@wikispaces.com,2020-02-01 03:06:45,Illinois,Chicago
188.102.53.127/27,53,33.9335,-84.3958,mavrahamy6v@163.com,2020-10-07 12:35:13,Georgia,Atlanta
44.24.71.247/28,16,33.8359,-117.9086,jleverentz6w@shareasale.com,2020-07-25 00:20:51,California,Anaheim
79.107.73.56/9,100,43.0174,-87.5697,lferber6x@nymag.com,2020-03-02 21:28:00,Wisconsin,Milwaukee
43.240.171.73/15,93,29.1565,-82.2095,phallahan6y@java.com,2020-09-11 21:45:03,Florida,Ocala
31.59.201.80/21,31,27.777,-97.4632,bposselwhite6z@archive.org,2020-07-30 20:14:26,Texas,Corpus Christi
174.9.168.122/13,88,43.1154,-88.0346,lmeadway70@usda.gov,2020-03-11 23:16:20,Wisconsin,Milwaukee
232.88.69.86/3,25,32.6076,-93.7526,burling71@blogspot.com,2020-03-31 12:49:38,Louisiana,Shreveport
219.97.79.213/11,21,33.1903,-97.1282,apeekevout72@histats.com,2020-10-22 07:20:45,Texas,Denton
239.16.142.191/15,83,40.7543,-73.9798,ssore73@google.cn,2020-08-26 10:12:54,New York,New York City
18.217.110.39/13,88,35.5514,-97.4075,jsexty74@usatoday.com,2020-10-09 22:14:21,Oklahoma,Oklahoma City
48.21.243.139/9,94,35.2502,-94.3703,hshipston75@cmu.edu,2020-10-07 12:59:06,Arkansas,Fort Smith
225.205.143.169/8,69,30.1949,-85.6727,lgatesman76@plala.or.jp,2021-01-01 07:00:04,Florida,Panama City
186.131.114.122/15,33,33.9677,-84.2438,rwitten77@biblegateway.com,2020-08-15 15:48:16,Georgia,Norcross
94.188.38.134/5,54,38.2467,-85.6853,kredrup78@netscape.com,2020-03-14 15:45:10,Kentucky,Louisville
102.73.15.183/11,5,38.2222,-85.6885,wmaylard79@blinklist.com,2020-07-24 07:35:37,Kentucky,Louisville
6.57.77.87/14,58,33.0169,-116.846,tkeneleyside7a@mapy.cz,2020-05-07 19:47:05,California,San Diego
227.148.66.161/14,82,38.3358,-81.6123,mbrundill7b@cbsnews.com,2020-09-19 10:00:45,West Virginia,Charleston
36.9.132.53/5,84,37.7848,-122.7278,fhaverty7c@hatena.ne.jp,2020-02-27 18:16:30,California,San Francisco
221.220.244.63/15,10,45.0803,-93.0875,mmcsherry7d@discuz.net,2020-08-15 04:47:25,Minnesota,Saint Paul
168.83.66.114/22,47,44.2425,-88.3564,mdurno7e@reference.com,2020-04-15 05:11:16,Wisconsin,Appleton
3.88.131.178/8,33,41.6727,-93.5722,mgledstane7f@gmpg.org,2020-12-04 18:34:53,Iowa,Des Moines
245.76.233.81/20,37,40.7911,-81.4169,cgodfray7g@squarespace.com,2020-08-07 22:16:20,Ohio,Canton
119.116.243.151/8,48,45.0059,-93.1059,sreasce7h@dailymail.co.uk,2020-03-11 12:56:53,Minnesota,Saint Paul
17.32.138.124/30,97,31.9386,-106.4073,bfleming7i@cargocollective.com,2021-01-11 17:58:08,Texas,El Paso
249.102.250.54/16,18,33.6299,-112.1316,dtimny7j@mit.edu,2020-10-23 11:18:59,Arizona,Phoenix
133.125.150.97/16,16,31.7705,-106.5048,rsalmen7k@unc.edu,2020-02-07 22:47:17,Texas,El Paso
26.2.153.135/30,27,25.6615,-80.441,gpitford7l@soundcloud.com,2020-08-04 22:48:16,Florida,Miami
130.134.229.81/1,76,41.0114,-74.3048,cfindlow7m@blog.com,2020-09-27 06:42:04,New Jersey,Paterson
58.147.148.3/7,30,36.7464,-119.6397,mwigfield7n@ycombinator.com,2020-12-29 12:59:59,California,Fresno
87.235.254.37/18,100,35.2017,-89.9715,mtarzey7o@de.vu,2020-03-18 22:41:24,Tennessee,Memphis
88.233.218.68/23,12,39.5207,-77.9162,jwoodhead7p@chronoengine.com,2020-06-25 06:43:13,Maryland,Hagerstown
157.191.172.249/18,72,38.5816,-121.4933,mlivett7q@live.com,2020-12-14 22:43:14,California,Sacramento
143.164.128.129/12,79,43.4599,-116.244,gplanke7r@loc.gov,2020-08-20 12:46:36,Idaho,Boise
17.158.17.244/1,40,38.8893,-75.8612,iskyrm7s@accuweather.com,2020-01-29 12:35:35,Maryland,Ridgely
208.208.148.158/11,99,32.4968,-92.0756,kchaffey7t@irs.gov,2020-04-28 11:43:28,Louisiana,Monroe
208.128.232.44/30,75,21.3068,-157.8607,vhughesdon7u@foxnews.com,2021-01-17 18:07:41,Hawaii,Honolulu
171.142.72.85/4,41,39.9788,-75.1262,kgoodram7v@cnn.com,2020-03-04 10:25:36,Pennsylvania,Philadelphia
252.200.76.79/24,98,38.8952,-77.0365,ttoon7w@opera.com,2020-11-13 11:59:13,District of Columbia,Washington
92.142.112.248/24,33,38.9007,-77.0431,kmcmenemy7x@forbes.com,2020-07-19 06:19:19,District of Columbia,Washington
231.153.64.177/29,75,36.7464,-119.6397,podevey7y@who.int,2020-02-21 07:41:59,California,Fresno
45.158.230.124/30,66,35.26,-80.8042,rwrassell7z@printfriendly.com,2020-10-17 22:12:15,North Carolina,Charlotte
119.95.119.41/1,50,38.3774,-121.4444,lfrancillo80@nature.com,2020-07-01 08:05:48,California,Sacramento
143.157.167.155/1,57,40.8469,-73.7874,gsteuhlmeyer81@cisco.com,2020-11-30 17:28:28,New York,Bronx
192.191.24.125/11,9,47.1591,-122.5485,dlicence82@paypal.com,2020-02-22 17:23:50,Washington,Lakewood
54.145.81.192/22,47,43.0314,-85.5503,ndenkin83@digg.com,2020-10-23 02:58:20,Michigan,Grand Rapids
212.126.254.47/11,25,46.9346,-97.2297,lmarchington84@vkontakte.ru,2020-06-08 19:11:05,North Dakota,Fargo
105.22.111.151/26,41,40.0018,-75.1179,fsilcocks85@nih.gov,2020-10-22 05:43:59,Pennsylvania,Philadelphia
219.244.55.95/12,74,35.0425,-90.0732,tmullenger86@moonfruit.com,2020-11-14 18:40:18,Tennessee,Memphis
41.17.41.42/1,82,37.2742,-79.9579,bdawidowitz87@prlog.org,2020-09-29 02:25:26,Virginia,Roanoke
49.3.44.117/10,4,33.8193,-118.2325,cnewis88@sciencedaily.com,2020-02-26 14:42:16,California,Long Beach
71.53.21.65/18,24,36.1824,-79.806,lstrick89@china.com.cn,2020-09-25 15:05:38,North Carolina,Greensboro
188.221.47.74/28,64,39.1668,-84.5382,jtaylder8a@economist.com,2020-11-27 04:40:54,Ohio,Cincinnati
134.27.147.162/11,64,40.7548,-73.6018,sfowler8b@networkadvertising.org,2020-08-11 05:05:13,New York,Hicksville
26.216.246.33/9,70,35.4242,-97.6547,fpic8c@booking.com,2020-11-10 16:01:09,Oklahoma,Oklahoma City
179.170.62.19/5,21,34.8272,-92.2847,cdruett8d@tumblr.com,2020-04-30 05:03:36,Arkansas,North Little Rock
112.182.157.8/10,77,30.6143,-87.2758,nkhristoforov8e@prnewswire.com,2020-09-11 16:38:19,Florida,Pensacola
19.237.23.80/21,49,47.116,-114.0498,sfever8f@state.gov,2020-02-03 10:40:31,Montana,Missoula
135.5.43.65/10,94,28.4522,-81.4678,ikobu8g@altervista.org,2020-03-05 10:40:58,Florida,Orlando
107.220.203.229/4,15,39.8285,-84.2024,sroizn8h@cnn.com,2021-01-26 22:55:03,Ohio,Dayton
96.84.192.156/7,88,30.0071,-90.1094,eminchi8i@npr.org,2020-07-07 21:21:21,Louisiana,New Orleans
143.188.183.227/8,37,31.1721,-89.2948,yheathcote8j@si.edu,2020-11-28 16:22:11,Mississippi,Hattiesburg
58.211.226.33/30,52,29.5054,-98.6688,kburdus8k@hatena.ne.jp,2020-01-13 23:36:57,Texas,San Antonio
188.135.170.91/11,18,32.491,-84.8741,efancourt8l@1688.com,2020-06-20 04:33:09,Georgia,Columbus
56.70.64.9/21,71,38.8836,-77.1395,gibanez8m@gnu.org,2020-01-03 06:06:37,Virginia,Arlington
143.252.149.12/2,49,43.6746,-96.7913,lmeriel8n@ft.com,2020-03-28 15:09:38,South Dakota,Sioux Falls
62.5.54.76/16,41,32.4401,-88.6783,smacelholm8o@hexun.com,2020-11-25 03:16:24,Mississippi,Meridian
31.247.181.114/25,100,39.6888,-105.156,pbethell8p@diigo.com,2021-01-02 03:40:38,Colorado,Denver
144.239.125.239/14,20,37.3589,-79.9448,wfoystone8q@tamu.edu,2020-08-03 00:12:38,Virginia,Roanoke
173.81.143.219/1,68,26.6599,-81.8934,aohartnett8r@howstuffworks.com,2020-04-27 02:35:31,Florida,Cape Coral
202.242.70.251/10,90,33.7843,-118.1157,sredsall8s@comsenz.com,2020-02-18 13:29:35,California,Long Beach
90.38.134.27/9,55,33.8444,-84.474,raspel8t@quantcast.com,2021-01-29 22:07:22,Georgia,Atlanta
45.44.152.179/4,43,42.3823,-71.0323,mkuschel8u@state.tx.us,2020-07-24 23:59:54,Massachusetts,Boston
134.110.128.134/14,82,42.2922,-85.633,jtrett8v@1und1.de,2020-09-23 12:57:08,Michigan,Kalamazoo
184.109.49.193/12,24,41.0938,-85.0707,mpantry8w@gov.uk,2020-12-16 08:49:28,Indiana,Fort Wayne
176.34.42.241/14,69,39.9379,-75.1794,djerrome8x@ebay.com,2020-01-28 13:13:49,Pennsylvania,Philadelphia
2.211.68.55/24,61,41.2933,-95.9361,emarusik8y@uiuc.edu,2020-02-06 01:56:44,Nebraska,Omaha
248.124.216.217/19,71,40.7548,-73.6018,mmyles8z@csmonitor.com,2020-09-03 06:38:22,New York,Hicksville
149.107.15.243/19,39,37.9651,-84.4708,whalden90@toplist.cz,2020-12-14 12:50:28,Kentucky,Lexington
79.243.27.7/21,48,26.4116,-80.0928,skilday91@tmall.com,2020-08-06 17:40:30,Florida,Boca Raton
226.23.76.210/13,72,43.0746,-88.0604,efish92@twitter.com,2020-10-24 02:27:35,Wisconsin,Milwaukee
223.143.42.51/27,92,40.7911,-81.4169,kferencz93@plala.or.jp,2021-01-28 23:30:50,Ohio,Canton
156.145.56.100/23,89,45.5137,-122.5569,brousell94@photobucket.com,2020-04-23 14:26:39,Oregon,Portland
214.71.77.189/2,2,37.5242,-77.4932,dtschirasche95@myspace.com,2020-08-26 04:14:09,Virginia,Richmond
95.31.177.196/16,58,38.8518,-94.3944,cwailes96@jigsy.com,2020-07-08 09:08:49,Missouri,Lees Summit
220.118.155.224/31,9,45.0159,-93.4719,rbruggeman97@rambler.ru,2020-10-19 07:54:37,Minnesota,Minneapolis
64.197.19.247/22,33,41.0247,-73.7781,bsaenz98@wisc.edu,2020-12-11 17:51:47,New York,White Plains
183.200.56.81/16,41,38.8933,-77.0146,oavraam99@theatlantic.com,2020-04-06 04:56:38,District of Columbia,Washington
113.232.180.234/18,10,31.6948,-106.3,msodeau9a@jugem.jp,2020-03-05 20:48:29,Texas,El Paso
147.109.242.253/21,61,29.6813,-82.3539,pkerwen9b@moonfruit.com,2020-05-29 22:36:57,Florida,Gainesville
160.176.136.83/5,8,25.6364,-80.3187,ctrahar9c@tuttocitta.it,2020-02-21 01:51:46,Florida,Miami
76.175.235.24/4,29,33.9352,-85.9576,acharlon9d@washingtonpost.com,2020-10-01 08:16:18,Alabama,Gadsden
193.114.5.170/16,35,35.7667,-78.6008,bworshall9e@stanford.edu,2020-04-15 21:31:54,North Carolina,Raleigh
180.183.85.195/10,27,41.6255,-93.6736,fthurstan9f@qq.com,2020-11-11 12:49:52,Iowa,Des Moines
33.156.222.45/16,68,33.7866,-118.2987,gjaynes9g@etsy.com,2020-03-02 01:02:08,California,Los Angeles
164.16.44.17/17,34,37.2742,-79.9579,tmountstephen9h@tmall.com,2020-05-31 01:14:50,Virginia,Roanoke
34.48.172.218/3,34,25.9098,-80.3889,srevie9i@deviantart.com,2020-01-08 16:28:09,Florida,Hialeah
192.84.182.162/26,30,44.0185,-123.0998,tduckit9j@newsvine.com,2020-11-19 19:39:21,Oregon,Eugene
252.5.65.7/27,46,28.5289,-81.4787,scalkin9k@wordpress.org,2020-11-28 18:48:48,Florida,Orlando
5.125.126.217/30,51,42.3389,-70.9196,tsatterthwaite9l@mediafire.com,2020-04-07 09:51:42,Massachusetts,Boston
25.42.129.136/13,14,21.2987,-157.6985,kknellen9m@shareasale.com,2020-02-02 07:05:30,Hawaii,Honolulu
208.123.106.46/21,73,43.1577,-77.608,sstichel9n@foxnews.com,2020-01-26 14:59:03,New York,Rochester
212.237.76.21/31,10,39.9523,-83.078,kcrossman9o@shinystat.com,2020-04-30 23:55:57,Ohio,Columbus
115.31.202.40/12,67,41.8397,-88.0887,rlitt9p@cnn.com,2021-01-02 08:33:04,Illinois,Naperville
143.155.235.121/20,60,29.6701,-98.6873,ymclanachan9q@usatoday.com,2020-07-30 17:07:11,Texas,San Antonio
158.175.113.40/17,78,30.2166,-97.8508,bcovolini9r@icio.us,2020-01-13 07:20:14,Texas,Austin
205.136.201.77/30,36,38.189,-85.6768,xtigner9s@photobucket.com,2020-07-01 20:18:58,Kentucky,Louisville
80.27.203.227/25,41,40.4598,-79.8224,rstrelitzki9t@naver.com,2020-04-22 18:04:51,Pennsylvania,Pittsburgh
196.222.141.230/28,9,43.0174,-87.5697,mfarbrother9u@opensource.org,2020-08-27 07:18:22,Wisconsin,Milwaukee
181.46.110.51/22,25,40.177,-111.536,bbreckwell9v@scientificamerican.com,2020-12-21 12:14:45,Utah,Provo
119.204.24.183/21,62,30.4158,-89.0684,rtuffey9w@php.net,2020-07-06 23:40:09,Mississippi,Gulfport
125.111.42.191/17,28,35.0583,-79.008,jkorbmaker9x@blogspot.com,2020-02-14 21:53:44,North Carolina,Fayetteville
29.61.80.123/29,24,40.4598,-79.8224,ssemmens9y@abc.net.au,2020-11-22 05:33:24,Pennsylvania,Pittsburgh
177.131.115.183/30,44,40.9897,-80.3084,jdurant9z@accuweather.com,2020-02-09 22:28:56,Pennsylvania,New Castle
144.8.216.226/9,41,35.0443,-106.6729,wchaldera0@japanpost.jp,2020-04-26 02:47:59,New Mexico,Albuquerque
187.51.147.210/12,54,33.9443,-83.3891,adevenisha1@smh.com.au,2020-06-02 12:39:50,Georgia,Athens
183.85.213.160/20,16,43.012,-85.6309,kofena2@symantec.com,2020-06-07 10:21:47,Michigan,Grand Rapids
187.244.34.86/29,16,43.6746,-96.7913,fclemencona3@pen.io,2020-08-02 13:19:11,South Dakota,Sioux Falls
47.48.137.138/27,86,41.2955,-96.1008,atretheweya4@zdnet.com,2020-09-17 03:35:34,Nebraska,Omaha
248.20.168.62/23,88,29.8678,-95.8298,ebrightya5@photobucket.com,2020-02-09 18:01:08,Texas,Katy
165.124.94.174/18,55,41.028,-81.4632,lfreena6@alibaba.com,2020-07-29 02:50:45,Ohio,Akron
83.90.152.112/29,77,31.3902,-97.7993,aiacovoloa7@flickr.com,2020-01-26 11:38:05,Texas,Gatesville
61.86.105.37/19,87,39.5645,-75.597,acluttena8@google.com,2020-12-13 00:53:44,Delaware,Newark
229.44.200.184/2,50,39.854,-88.9815,lborama9@xinhuanet.com,2020-07-21 05:37:28,Illinois,Decatur
51.139.30.169/1,20,39.7002,-105.0028,mkirkbyaa@webeden.co.uk,2020-02-08 03:41:47,Colorado,Denver
251.2.206.211/6,2,32.7887,-96.7676,crosenbushab@tinyurl.com,2020-09-06 06:30:46,Texas,Dallas
124.100.137.129/8,99,42.0999,-72.5783,sikinsac@fda.gov,2020-08-29 07:48:43,Massachusetts,Springfield
237.43.175.165/1,79,40.6913,-73.8059,pkattenhornad@barnesandnoble.com,2020-08-02 08:27:37,New York,Jamaica
44.2.20.57/6,72,29.8941,-95.6481,hsherwellae@tinypic.com,2020-04-23 08:33:11,Texas,Houston
233.248.201.151/14,46,39.2856,-76.6899,nwalbrookaf@scientificamerican.com,2020-03-08 04:18:33,Maryland,Baltimore
244.188.208.152/3,87,35.26,-80.8042,gsteeplesag@oaic.gov.au,2020-09-05 09:20:56,North Carolina,Charlotte
187.6.75.141/12,5,39.1042,-94.4923,mjevonsah@ycombinator.com,2020-11-02 04:10:21,Missouri,Kansas City
34.35.209.227/10,76,32.7673,-96.7776,cleveretteai@wp.com,2020-07-13 06:09:37,Texas,Dallas
15.182.65.42/19,99,34.1669,-118.1551,nmcilhaggaaj@a8.net,2020-02-20 15:07:13,California,Pasadena
52.61.129.65/29,8,30.2407,-81.893,gstorckeak@php.net,2020-10-02 17:45:21,Florida,Jacksonville
244.142.175.218/26,49,39.3093,-76.6699,twelbournal@utexas.edu,2020-02-19 06:34:10,Maryland,Baltimore
44.199.201.85/3,50,47.4441,-122.3249,myoodallam@weather.com,2020-06-08 05:26:36,Washington,Seattle
138.193.189.53/26,8,37.7848,-122.7278,csnowdenan@addtoany.com,2020-04-09 02:58:19,California,San Francisco
44.149.98.71/15,31,44.9364,-123.0381,kbaughamao@mozilla.com,2020-04-17 08:23:29,Oregon,Salem
150.195.189.251/26,32,34.8185,-112.9584,rdellenbrokerap@illinois.edu,2020-05-01 07:40:39,Arizona,Prescott
130.190.101.85/25,18,38.9621,-94.5959,nbelloaq@goo.ne.jp,2020-02-01 19:28:41,Missouri,Kansas City
60.239.21.206/26,3,43.0631,-89.3133,alabetar@hhs.gov,2020-06-23 19:12:26,Wisconsin,Madison
246.21.39.198/3,75,39.7388,-104.4083,igeorgiusas@tamu.edu,2020-11-22 14:38:58,Colorado,Denver
160.147.36.232/19,77,40.0495,-83.0669,mbrittoat@constantcontact.com,2020-05-23 22:15:45,Ohio,Columbus
197.48.48.189/24,33,31.6948,-106.3,asiretau@archive.org,2020-10-14 19:15:56,Texas,El Paso
156.69.220.31/24,22,36.7957,-76.0126,lnockav@google.com.au,2021-01-15 01:33:30,Virginia,Virginia Beach
186.21.3.84/10,38,26.1219,-80.1436,tlinskeyaw@ucla.edu,2020-06-11 05:05:26,Florida,Fort Lauderdale
10.157.230.36/3,7,38.0702,-84.591,xfitzsymonsax@rakuten.co.jp,2020-02-24 10:45:00,Kentucky,Lexington
156.155.114.23/28,64,45.5287,-122.6363,lwiggamay@rediff.com,2020-11-12 21:55:31,Oregon,Portland
33.85.100.98/30,30,39.849,-86.272,baimericaz@pen.io,2020-12-21 13:12:54,Indiana,Indianapolis
88.99.100.241/20,71,27.4841,-82.5834,lgarnsworthb0@ebay.co.uk,2020-11-29 02:58:37,Florida,Bradenton
43.18.50.48/22,36,32.7673,-96.7776,mfarrowb1@deliciousdays.com,2020-01-10 01:07:39,Texas,Dallas
71.174.49.105/23,68,35.4259,-97.5261,bbozworthb2@sbwire.com,2020-09-11 00:11:02,Oklahoma,Oklahoma City
186.33.114.99/27,75,36.9216,-76.0171,kskellyb3@chronoengine.com,2020-03-05 20:03:26,Virginia,Virginia Beach
48.86.229.44/14,40,42.7684,-78.8871,hhatzb4@studiopress.com,2020-09-19 19:12:14,New York,Buffalo
81.35.58.26/17,40,47.8599,-122.2848,cgaunterb5@friendfeed.com,2020-05-28 13:04:41,Washington,Everett
147.41.30.177/22,16,39.9473,-75.15,nembyb6@a8.net,2020-10-26 20:36:07,Pennsylvania,Philadelphia
69.225.154.95/28,41,36.086,-115.1471,plidsterb7@ted.com,2020-02-27 16:38:20,Nevada,Las Vegas
130.13.7.52/23,18,30.2345,-85.692,thammantb8@sitemeter.com,2020-05-14 04:35:01,Florida,Panama City
98.238.43.83/26,24,39.0853,-77.6452,rinoldb9@imageshack.us,2020-02-08 22:08:22,Virginia,Sterling
69.39.77.48/26,54,37.1894,-121.7053,sbarszczewskiba@mashable.com,2020-09-11 02:19:40,California,Palo Alto
14.217.15.225/29,27,39.7155,-84.1637,mmishawbb@china.com.cn,2020-01-14 13:15:15,Ohio,Dayton
242.215.111.56/18,24,39.5207,-77.9162,elinkbc@samsung.com,2021-01-16 09:34:14,Maryland,Hagerstown
92.63.37.45/13,70,33.7358,-85.7933,hveltenbd@prweb.com,2020-08-25 09:39:59,Alabama,Anniston
237.8.199.179/28,71,30.0071,-90.1094,jisgatebe@webnode.com,2020-08-10 07:45:45,Louisiana,New Orleans
26.213.120.25/5,40,45.8016,-122.5203,afrangletonbf@google.com.hk,2020-09-07 15:48:46,Washington,Vancouver
244.96.91.36/3,82,37.9971,-87.575,mlawillebg@bravesites.com,2020-04-30 09:00:28,Indiana,Evansville
6.22.201.64/13,53,45.5078,-122.6897,rberneybh@privacy.gov.au,2020-08-04 21:07:05,Oregon,Portland
116.58.5.153/21,65,45.5806,-122.3748,mcockittbi@discovery.com,2020-08-02 20:20:55,Oregon,Portland
124.237.133.179/7,24,38.6149,-90.1275,cyarhambj@opensource.org,2021-01-04 02:21:24,Illinois,East Saint Louis
92.70.96.186/12,5,35.6004,-82.4918,hickowicsbk@irs.gov,2020-12-24 13:26:24,North Carolina,Asheville
78.186.228.207/7,79,33.7074,-117.8403,asturrorbl@about.me,2020-12-07 11:46:13,California,Irvine
94.63.219.225/12,53,38.8606,-94.4636,lapplebm@squidoo.com,2021-01-22 12:42:04,Missouri,Kansas City
20.90.157.171/30,17,35.1255,-90.0424,agrzeszczakbn@google.it,2020-02-11 03:25:00,Tennessee,Memphis
240.250.146.152/2,68,35.2072,-80.9568,hhugninbo@rakuten.co.jp,2020-08-25 09:41:29,North Carolina,Charlotte
217.248.193.217/31,1,40.7442,-89.7184,dshortlandbp@patch.com,2020-06-26 15:05:16,Illinois,Peoria
43.12.153.36/19,93,40.6324,-74.1172,mbatesonbq@macromedia.com,2020-12-11 05:56:19,New York,Staten Island
243.127.79.194/31,37,34.8185,-112.9584,masalsbr@sourceforge.net,2020-05-20 16:33:20,Arizona,Prescott
186.229.143.58/21,57,32.6076,-93.7526,amishowbs@about.com,2020-08-16 17:08:29,Louisiana,Shreveport
30.241.174.194/20,83,32.7714,-97.2915,twarhambt@admin.ch,2020-07-16 07:05:27,Texas,Arlington
63.182.160.20/10,5,41.776,-87.6674,kjedrzejbu@rambler.ru,2020-02-01 01:16:17,Illinois,Chicago
201.198.61.85/23,34,41.786,-72.6758,tbutterisbv@google.co.jp,2020-09-13 13:54:32,Connecticut,Hartford
31.19.163.146/24,35,33.7866,-118.2987,cduffettbw@dot.gov,2020-02-06 00:16:50,California,Los Angeles
2.126.249.29/2,57,39.7495,-89.606,gmanuelibx@wp.com,2020-07-27 08:29:15,Illinois,Springfield
211.204.49.75/27,3,39.7388,-104.4083,efarhertyby@pcworld.com,2020-11-07 14:34:35,Colorado,Littleton
178.158.9.98/25,2,37.3589,-79.9448,alawtonbz@mapy.cz,2020-09-19 12:21:14,Virginia,Roanoke
138.121.103.219/15,41,39.1668,-84.5382,aseivertsenc0@studiopress.com,2020-03-04 12:53:04,Ohio,Cincinnati
128.201.4.196/11,61,26.2416,-81.8071,vscortonc1@washingtonpost.com,2020-07-26 08:55:33,Florida,Naples
129.95.133.88/10,77,31.6948,-106.3,ekamallc2@about.me,2020-04-12 19:22:42,Texas,El Paso
177.109.18.237/2,1,26.6492,-81.6167,djuggingsc3@netlog.com,2020-12-29 20:25:10,Florida,Lehigh Acres
40.220.164.38/13,38,40.6914,-73.8061,cmayceyc4@ox.ac.uk,2020-06-16 20:06:16,New York,Jamaica
205.176.89.215/17,70,37.2742,-79.9579,msmorfitc5@bandcamp.com,2020-07-19 22:25:57,Virginia,Roanoke
140.100.199.254/8,69,41.119,-73.733,ldewickec6@gnu.org,2020-02-08 04:10:30,New York,Mount Vernon
7.135.223.158/29,66,40.7808,-73.9772,sposkittc7@ox.ac.uk,2020-04-05 04:40:50,New York,New York City
176.29.157.87/30,84,38.0401,-78.4851,cgisbournc8@wikia.com,2020-03-26 12:25:02,Virginia,Charlottesville
75.10.22.78/11,5,31.7674,-106.4304,rburganec9@networkadvertising.org,2020-10-06 06:40:03,Texas,El Paso
82.94.14.108/12,8,38.2968,-81.5547,cdevriesca@infoseek.co.jp,2020-02-04 17:14:08,West Virginia,Charleston
132.204.85.248/17,65,41.3057,-72.7799,egrinaughcb@cloudflare.com,2020-07-18 04:14:02,Connecticut,New Haven
78.216.112.192/29,5,32.5547,-94.7767,ptutingcc@moonfruit.com,2020-08-07 10:18:51,Texas,Longview
122.138.138.56/14,85,39.9186,-75.1078,mkinnardcd@mtv.com,2020-05-14 08:12:40,New Jersey,Camden
217.201.118.126/25,20,42.6149,-73.9708,kdransfieldce@fotki.com,2020-08-22 09:49:04,New York,Albany
173.83.184.134/26,61,35.4015,-101.8951,jbonomecf@blogspot.com,2020-06-03 02:10:47,Texas,Amarillo
110.165.202.36/25,6,39.2829,-94.409,alorinezcg@deviantart.com,2020-11-25 02:59:43,Missouri,Kansas City
182.213.114.169/20,21,39.0429,-95.7697,yquiddihych@ning.com,2020-01-09 05:03:51,Kansas,Topeka
116.30.181.169/23,7,34.0447,-118.4487,devesqueci@cyberchimps.com,2020-06-12 04:54:28,California,Los Angeles
43.211.99.235/28,61,42.4617,-83.4053,jhandleycj@walmart.com,2021-01-23 09:39:05,Michigan,Farmington
54.183.17.233/14,74,39.9106,-83.7856,maronowiczck@howstuffworks.com,2020-01-03 10:04:03,Ohio,Springfield
231.177.57.112/15,41,37.7509,-122.4153,bricksoncl@accuweather.com,2020-06-11 00:17:48,California,San Francisco
191.32.13.49/8,55,32.7673,-96.7776,vcastlescm@topsy.com,2020-10-23 16:47:36,Texas,Dallas
174.122.188.171/24,6,37.3894,-121.8868,bwedderburncn@baidu.com,2021-01-12 09:26:00,California,San Jose
80.210.135.178/21,100,40.4344,-80.0248,skelcherco@histats.com,2020-04-07 13:57:24,Pennsylvania,Pittsburgh
168.241.16.44/31,81,33.5446,-86.9292,kskulecp@fastcompany.com,2020-11-01 00:44:38,Alabama,Birmingham
49.244.126.188/7,57,37.5313,-77.4161,gpockeycq@stumbleupon.com,2020-10-23 10:18:26,Virginia,Richmond
118.106.89.15/29,59,39.0763,-77.1234,ofrayncr@cdbaby.com,2020-03-19 19:26:23,Maryland,Rockville
100.38.244.76/21,27,35.8596,-86.421,ahousemancs@princeton.edu,2020-11-02 03:37:43,Tennessee,Murfreesboro
84.163.141.78/17,88,30.033,-89.8826,ntrusdalect@usnews.com,2020-10-30 00:18:51,Louisiana,New Orleans
133.31.206.198/22,48,46.9346,-97.2297,gridgewellcu@webeden.co.uk,2020-06-19 23:17:30,North Dakota,Fargo
198.127.244.187/16,50,38.8981,-77.0401,sovizecv@woothemes.com,2020-02-16 17:42:37,District of Columbia,Washington
